source,smiles,similarity,qed,sa,ds,epoch,mean_score,mean_score1
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,28,-7.4616,0.5555504583330256
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,28,-7.4616,0.5555504583330256
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,28,-7.4616,0.5555504583330256
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,28,-7.4616,0.5555504583330256
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,28,-7.4616,0.5555504583330256
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,28,-7.4616,0.5555504583330256
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,28,-7.4616,0.5555504583330256
Cc1ccc(C(=O)NN)cc1C/c1ccccc1,COc1cc(C(=O)NN)Cc1Cc1ccccc1,0.14935822637106183,0.4784392113545441,2.79629596897834,-7.31,28,-7.4616,0.5555504583330256
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,29,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1C/c1ccccc1,0.5344827586206896,0.4906443518749588,1.7173792268968917,-7.771,29,-7.457800000000001,0.5577458910023625
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,29,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,29,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,29,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,29,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,29,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,29,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,29,-7.457800000000001,0.5577458910023625
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1COc1ccccc1,0.31766612641815234,0.5003935380479131,1.732456635832209,-7.272,29,-7.457800000000001,0.5577458910023625
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NNC(=O)c1ccc(F)c(-c2ccccc2)c1,1.0,0.4712874759931666,1.6705329279944028,-7.82,30,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NN)cc1C/c1ccccc1,0.5344827586206896,0.4906443518749588,1.7173792268968917,-7.771,30,-7.4599,0.5952579823502223
Fc1ccc(C(=O)NN)cc1-c1ccccc1,NC(=O)Oc1ccc(F)c(-c2ccccc2)c1,0.32220367278797996,0.863355498938569,1.7544290818405575,-7.455,30,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1O-c1ccccc1,Cc1ccc(C(=O)NN)cc1-c1ccccc1,0.3350877192982456,0.4686117386813521,1.6279502356867113,-7.427,30,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NO)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1NCc1ccccc1,0.814317673378076,0.4455759387211141,1.6874309948065687,-7.426,30,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1NCc1ccccc1,Cc1ccc(C(=O)NN)cc1OCc1ccccc1,0.30974842767295596,0.5003935380479131,1.6538540717296435,-7.393,30,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NO)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1Oc1ccccc1,0.335676625659051,0.6433419893987855,1.7000199508787919,-7.343,30,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1-c1ccccc1,Cc1ccc(C(=O)NO)cc1-c1ccccc1,0.8004807692307693,0.6118831795075809,1.6387733126097856,-7.338,30,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1CNc1ccccc1,Cc1ccc(C(=O)NO)cc1CNc1ccccc1,0.8111380145278451,0.5819716608122717,1.8029027896783631,-7.333,30,-7.4599,0.5952579823502223
Cc1ccc(C(=O)NN)cc1C/c1ccccc1,Cc1ccc(C(=O)N)cc1CCc1ccccc1,0.4691075514874142,0.8755144515265115,1.6309466477113723,-7.293,30,-7.4599,0.5952579823502223
